x no_shield shield_1 no_shield_sarsa shield_1_sarsa
930 9.23092550871 9.34032142355 9.13028484778 9.33632965332
931 9.20964556852 9.33783088505 9.10217984102 9.34400019328
932 9.22910050367 9.33718028865 9.21811388193 9.33944437858
933 9.20366832107 9.34537488021 9.16472872589 9.33285960829
934 9.23866461271 9.34227125676 9.14712053289 9.3525995969
935 9.25788119239 9.33309604885 9.18032719468 9.34919890566
936 9.30134423069 9.3343076015 9.14323314306 9.33201880089
937 9.19559779306 9.32550358772 9.16309531705 9.35545339743
938 9.25118428956 9.32970428985 9.13473281115 9.34071679962
939 9.2124980347 9.34067680586 9.13247599657 9.32772043027
940 9.31586269052 9.32699166767 9.13080837167 9.33477433618
941 9.26397527657 9.32475086453 9.16615424819 9.34380507091
942 9.22728626411 9.33542961568 9.14612137314 9.32970302372
943 9.26311554862 9.34747965645 9.15955049429 9.32760236842
944 9.24364826745 9.33786223364 9.18219301266 9.3360482623
945 9.21780218097 9.33357500955 9.13496009631 9.33411698795
946 9.24894773521 9.32894881174 9.18608821992 9.33244971841
947 9.26321247776 9.33356086707 9.19899047793 9.34295132411
948 9.2969604572 9.32397224117 9.1500740492 9.32175515283
949 9.26691470049 9.33056431851 9.15417530752 9.34485858857
950 9.25748353453 9.34676896786 9.11847461134 9.34488731785
951 9.21642701674 9.3315327597 9.17422873132 9.34037032246
952 9.30757000991 9.35021090314 9.14745027866 9.32324992027
953 9.2549711465 9.33519047131 9.15207315017 9.32710954952
954 9.28254753443 9.34145192044 9.14544697169 9.34347456659
955 9.23599582076 9.33257973801 9.13821812266 9.33663815585
956 9.2521794198 9.34122712354 9.14641824276 9.33166526568
957 9.263970633 9.33772267156 9.1688971426 9.35053574746
958 9.29646377477 9.33823186482 9.17328266413 9.33543781723
959 9.29939465032 9.33110986592 9.1445834991 9.34188064933
960 9.25716433063 9.32961278296 9.17074159977 9.332290566
961 9.25829861002 9.3284853153 9.18290128627 9.32919624006
962 9.26558786907 9.32562285728 9.15125178042 9.32887313899
963 9.26215506463 9.34680813452 9.14149366695 9.33149638559
964 9.25233995906 9.33935919757 9.18464978213 9.33789141088
965 9.27073828308 9.33866745319 9.15667293797 9.3461263665
966 9.25857751193 9.34764411759 9.15418894476 9.34349935868
967 9.25975040001 9.33971286644 9.17225594667 9.33805253372
968 9.24684502203 9.33540785066 9.16704266559 9.34328903498
969 9.23125685365 9.33023051573 9.19265918306 9.33210998308
970 9.2182711658 9.34000453975 9.15241828396 9.33830408704
971 9.24334412155 9.34985047349 9.14499840194 9.32333746879
972 9.2756438746 9.32813233659 9.13703789412 9.33742862669
973 9.27181682383 9.33640980356 9.13486735038 9.31889213586
974 9.27176566431 9.33115646602 9.18416066491 9.33407001202
975 9.29780986248 9.32846222249 9.16851967343 9.33808828225
976 9.29713149451 9.33138532603 9.16247039799 9.33100629991
977 9.28366226872 9.32183945808 9.17178361553 9.33812232171
978 9.27633983026 9.34328040969 9.13700717955 9.335456338
979 9.21937249198 9.3372380542 9.15070670595 9.32959337978
980 9.30836406232 9.35193849779 9.18960755021 9.33678341218
981 9.23300127536 9.33253962691 9.16923322096 9.34222872736
982 9.27258677691 9.34220766858 9.14249083265 9.35614838283
983 9.30031031997 9.34575558739 9.18189097933 9.34311081973
984 9.2542236788 9.32775410204 9.15761214288 9.32866454583
985 9.27831559514 9.33547267351 9.18658318739 9.33449571832
986 9.29907842755 9.34077095557 9.17683001088 9.3381548692
987 9.22317477607 9.32201927949 9.17780559006 9.32955225558
988 9.26430609305 9.33810711004 9.19031240536 9.31789500337
989 9.30119538986 9.32601019276 9.09177298499 9.33643172814
990 9.27410523807 9.3218456638 9.10730652586 9.34714267595
991 9.26480999877 9.32914833812 9.17914048548 9.33466095036
992 9.27592685082 9.33960090049 9.1983748075 9.33000943906
993 9.28119774206 9.34097817605 9.17256578551 9.31531515491
994 9.30278842833 9.32575800225 9.19622815405 9.34237432219
995 9.23731893176 9.33718890093 9.16615543858 9.34583381727
996 9.30352426422 9.33678261241 9.17642708289 9.32201804959
997 9.29650615047 9.32583862914 9.18584105856 9.32897973874
998 9.29364295994 9.33917967978 9.1866905392 9.34645926101
999 9.26948538684 9.3314491104 9.19751509603 9.33128858991
